,date,stid,gauge,discharge,rainfall_inches,rainfall_ft
4821,2021-01-05,RA101,3.85,274.0,0.0,0.0
4822,2021-01-06,RA101,3.6,210.0,0.0,0.0
4823,2021-01-07,RA101,3.51,188.0,0.0,0.0
4824,2021-01-08,RA101,3.39,161.0,0.0,0.0
4825,2021-01-09,RA101,3.29,141.0,0.0,0.0
4826,2021-01-10,RA101,3.26,135.0,0.0,0.0
4827,2021-01-11,RA101,3.22,127.0,0.0,0.0
4828,2021-01-12,RA101,3.19,122.0,0.0,0.0
4829,2021-01-13,RA101,3.15,114.0,0.0,0.0
4830,2021-01-14,RA101,3.13,111.0,0.0,0.0
4831,2021-01-15,RA101,3.35,153.0,0.12,0.01
4832,2021-01-16,RA101,3.6,210.0,0.09,0.01
4833,2021-01-17,RA101,3.42,168.0,0.0,0.0
4834,2021-01-18,RA101,3.32,147.0,0.0,0.0
4835,2021-01-19,RA101,3.24,131.0,0.0,0.0
4836,2021-01-20,RA101,3.18,120.0,0.0,0.0
4837,2021-01-21,RA101,3.13,111.0,0.0,0.0
4838,2021-01-22,RA101,3.09,104.0,0.0,0.0
4839,2021-01-23,RA101,3.02,92.7,0.0,0.0
4840,2021-01-24,RA101,2.98,86.5,0.0,0.0
4841,2021-01-25,RA101,2.96,83.5,0.0,0.0
4842,2021-01-26,RA101,3.14,113.0,0.11,0.01
4843,2021-01-27,RA101,3.12,109.0,0.0,0.0
4844,2021-01-28,RA101,3.05,97.5,0.0,0.0
4845,2021-01-29,RA101,2.98,86.5,0.0,0.0
4846,2021-01-30,RA101,2.92,77.7,0.0,0.0
4847,2021-01-31,RA101,2.9,74.9,0.06,0.0
4848,2021-02-01,RA101,2.97,85.0,0.08,0.01
4849,2021-02-02,RA101,3.0,89.6,0.04,0.0
4850,2021-02-03,RA101,2.99,88.1,0.04,0.0
4851,2021-02-04,RA101,2.98,86.5,0.0,0.0
4852,2021-02-05,RA101,3.33,149.0,0.09,0.01
4853,2021-02-06,RA101,3.26,135.0,0.0,0.0
4854,2021-02-07,RA101,3.28,139.0,0.08,0.01
4855,2021-02-08,RA101,3.27,137.0,0.0,0.0
4856,2021-02-09,RA101,3.17,118.0,0.0,0.0
4857,2021-02-10,RA101,3.12,109.0,0.0,0.0
4858,2021-02-11,RA101,3.11,107.0,0.1,0.01
4859,2021-02-12,RA101,3.09,104.0,0.0,0.0
4860,2021-02-13,RA101,3.02,92.7,0.01,0.0
4861,2021-02-14,RA101,3.0,89.6,0.01,0.0
4862,2021-02-15,RA101,3.01,91.2,0.0,0.0
4863,2021-02-16,RA101,5.25,701.0,0.29,0.02
4864,2021-02-17,RA101,4.96,607.0,0.0,0.0
4865,2021-02-18,RA101,4.31,401.0,0.31,0.03
4866,2021-02-19,RA101,4.01,316.0,0.05,0.0
4867,2021-02-20,RA101,3.85,274.0,0.0,0.0
4868,2021-02-21,RA101,3.69,233.0,0.0,0.0
4869,2021-02-22,RA101,4.27,390.0,0.16,0.01
4870,2021-02-23,RA101,4.11,345.0,0.0,0.0
4871,2021-02-24,RA101,4.64,502.0,0.0,0.0
4872,2021-02-25,RA101,4.61,492.0,0.0,0.0
4873,2021-02-26,RA101,4.55,474.0,0.0,0.0
4874,2021-02-27,RA101,5.11,655.0,0.12,0.01
4875,2021-02-28,RA101,5.47,777.0,0.13,0.01
4876,2021-03-01,RA101,5.51,791.0,0.06,0.0
4877,2021-03-02,RA101,5.11,655.0,0.0,0.0
4878,2021-03-03,RA101,4.52,465.0,0.0,0.0
4879,2021-03-04,RA101,4.24,381.0,0.0,0.0
4880,2021-03-05,RA101,4.03,322.0,0.0,0.0
4881,2021-03-06,RA101,3.79,259.0,0.0,0.0
4882,2021-03-07,RA101,3.66,225.0,0.0,0.0
4883,2021-03-08,RA101,3.58,205.0,0.0,0.0
4884,2021-03-09,RA101,3.48,181.0,0.0,0.0
4885,2021-03-10,RA101,3.44,172.0,0.0,0.0
4886,2021-03-11,RA101,3.41,166.0,0.0,0.0
4887,2021-03-12,RA101,3.34,151.0,0.0,0.0
4888,2021-03-13,RA101,3.3,143.0,0.0,0.0
4889,2021-03-14,RA101,3.24,131.0,0.0,0.0
4890,2021-03-15,RA101,3.21,125.0,0.0,0.0
4891,2021-03-16,RA101,3.15,114.0,0.08,0.01
4892,2021-03-17,RA101,3.12,109.0,0.0,0.0
4893,2021-03-18,RA101,4.21,372.0,0.13,0.01
4894,2021-03-19,RA101,3.96,303.0,0.09,0.01
4895,2021-03-20,RA101,3.62,215.0,0.0,0.0
4896,2021-03-21,RA101,3.44,172.0,0.0,0.0
4897,2021-03-22,RA101,3.32,147.0,0.0,0.0
4898,2021-03-23,RA101,3.25,133.0,0.0,0.0
4899,2021-03-24,RA101,6.06,988.0,0.3,0.02
4900,2021-03-25,RA101,5.89,926.0,0.0,0.0
4901,2021-03-26,RA101,4.36,416.0,0.0,0.0
4902,2021-03-27,RA101,4.06,330.0,0.0,0.0
4903,2021-03-28,RA101,4.06,330.0,0.15,0.01
4904,2021-03-29,RA101,4.12,347.0,0.0,0.0
4905,2021-03-30,RA101,3.62,215.0,0.0,0.0
4906,2021-03-31,RA101,3.81,264.0,0.09,0.01
4907,2021-04-01,RA101,3.9,287.0,0.12,0.01
4908,2021-04-02,RA101,3.65,222.0,0.0,0.0
4909,2021-04-03,RA101,3.48,181.0,0.0,0.0
4910,2021-04-04,RA101,3.38,159.0,0.0,0.0
4911,2021-04-05,RA101,3.29,141.0,0.0,0.0
4912,2021-04-06,RA101,3.22,127.0,0.0,0.0
4913,2021-04-07,RA101,3.18,120.0,0.03,0.0
4914,2021-04-08,RA101,3.17,118.0,0.0,0.0
4915,2021-04-09,RA101,3.11,107.0,0.03,0.0
4916,2021-04-10,RA101,3.08,102.0,0.0,0.0
4917,2021-04-11,RA101,3.78,256.0,0.12,0.01
4918,2021-04-12,RA101,4.08,336.0,0.21,0.02
4919,2021-04-13,RA101,3.67,227.0,0.01,0.0
4920,2021-04-14,RA101,3.47,179.0,0.01,0.0
4921,2021-04-15,RA101,3.36,155.0,0.02,0.0
4922,2021-04-16,RA101,3.3,143.0,0.04,0.0
4923,2021-04-17,RA101,3.22,127.0,0.0,0.0
4924,2021-04-18,RA101,3.17,118.0,0.0,0.0
4925,2021-04-19,RA101,3.16,116.0,0.0,0.0
4926,2021-04-20,RA101,3.11,107.0,0.0,0.0
4927,2021-04-21,RA101,3.06,99.1,0.06,0.0
4928,2021-04-22,RA101,3.04,95.9,0.0,0.0
4929,2021-04-23,RA101,2.97,85.0,0.0,0.0
4930,2021-04-24,RA101,2.94,80.6,0.0,0.0
4931,2021-04-25,RA101,3.75,249.0,0.14,0.01
4932,2021-04-26,RA101,3.26,135.0,0.0,0.0
4933,2021-04-27,RA101,3.1,106.0,0.0,0.0
4934,2021-04-28,RA101,3.05,97.5,0.0,0.0
4935,2021-04-29,RA101,4.1,342.0,0.58,0.05
4936,2021-04-30,RA101,3.86,277.0,0.01,0.0
4937,2021-05-01,RA101,3.22,127.0,0.0,0.0
4938,2021-05-02,RA101,3.08,102.0,0.01,0.0
4939,2021-05-03,RA101,3.02,92.7,0.11,0.01
4940,2021-05-04,RA101,3.63,217.0,0.15,0.01
4941,2021-05-05,RA101,3.51,188.0,0.12,0.01
4942,2021-05-06,RA101,3.38,159.0,0.0,0.0
4943,2021-05-07,RA101,3.13,111.0,0.0,0.0
4944,2021-05-08,RA101,3.01,91.2,0.04,0.0
4945,2021-05-09,RA101,2.97,85.0,0.05,0.0
4946,2021-05-10,RA101,2.92,77.7,0.0,0.0
4947,2021-05-11,RA101,2.9,74.9,0.0,0.0
4948,2021-05-12,RA101,2.86,69.4,0.0,0.0
4949,2021-05-13,RA101,2.83,65.4,0.0,0.0
4950,2021-05-14,RA101,2.82,64.2,0.0,0.0
4951,2021-05-15,RA101,2.79,60.4,0.0,0.0
4952,2021-05-16,RA101,2.78,59.1,0.0,0.0
4953,2021-05-17,RA101,2.76,56.7,0.0,0.0
4954,2021-05-18,RA101,2.73,53.2,0.0,0.0
4955,2021-05-19,RA101,2.71,50.9,0.0,0.0
4956,2021-05-20,RA101,2.7,49.8,0.0,0.0
4957,2021-05-21,RA101,2.74,54.3,0.0,0.0
4958,2021-05-22,RA101,2.66,45.4,0.0,0.0
4959,2021-05-23,RA101,2.63,42.3,0.0,0.0
4960,2021-05-24,RA101,2.62,41.3,0.0,0.0
4961,2021-05-25,RA101,2.61,40.3,0.0,0.0
4962,2021-05-26,RA101,2.68,47.6,0.07,0.01
4963,2021-05-27,RA101,2.93,79.1,0.04,0.0
4964,2021-05-28,RA101,3.25,133.0,0.18,0.02
4965,2021-05-29,RA101,4.06,330.0,0.21,0.02
4966,2021-05-30,RA101,4.03,322.0,0.08,0.01
4967,2021-05-31,RA101,3.59,207.0,0.0,0.0
4968,2021-06-01,RA101,3.21,125.0,0.0,0.0
4969,2021-06-02,RA101,3.06,99.1,0.0,0.0
4970,2021-06-03,RA101,5.46,773.0,0.74,0.06
4971,2021-06-04,RA101,5.72,864.0,0.14,0.01
4972,2021-06-05,RA101,3.88,282.0,0.0,0.0
4973,2021-06-06,RA101,3.36,155.0,0.0,0.0
4974,2021-06-07,RA101,3.12,109.0,0.0,0.0
4975,2021-06-08,RA101,3.18,120.0,0.19,0.02
4976,2021-06-09,RA101,4.58,483.0,0.23,0.02
4977,2021-06-10,RA101,4.21,372.0,0.0,0.0
4978,2021-06-11,RA101,4.35,413.0,0.17,0.01
4979,2021-06-12,RA101,4.02,319.0,0.0,0.0
4980,2021-06-13,RA101,3.23,129.0,0.0,0.0
4981,2021-06-14,RA101,3.86,277.0,1.3,0.11
4982,2021-06-15,RA101,4.28,393.0,0.05,0.0
4983,2021-06-16,RA101,3.46,177.0,0.0,0.0
4984,2021-06-17,RA101,3.26,135.0,0.0,0.0
4985,2021-06-18,RA101,3.12,109.0,0.0,0.0
4986,2021-06-19,RA101,3.13,111.0,0.21,0.02
4987,2021-06-20,RA101,3.12,109.0,0.0,0.0
4988,2021-06-21,RA101,2.91,76.3,0.03,0.0
4989,2021-06-22,RA101,3.01,91.2,0.13,0.01
4990,2021-06-23,RA101,2.98,86.5,0.0,0.0
4991,2021-06-24,RA101,2.81,62.9,0.0,0.0
4992,2021-06-25,RA101,2.76,56.7,0.0,0.0
4993,2021-06-26,RA101,3.21,125.0,0.15,0.01
4994,2021-06-27,RA101,2.85,68.1,0.0,0.0
4995,2021-06-28,RA101,2.74,54.3,0.0,0.0
4996,2021-06-29,RA101,2.69,48.7,0.0,0.0
4997,2021-06-30,RA101,2.64,43.3,0.0,0.0
4998,2021-07-01,RA101,4.93,597.0,0.63,0.05
4999,2021-07-02,RA101,4.18,364.0,0.13,0.01
5000,2021-07-03,RA101,3.5,186.0,0.02,0.0
5001,2021-07-04,RA101,3.34,151.0,0.29,0.02
5002,2021-07-05,RA101,2.78,59.1,0.0,0.0
5003,2021-07-06,RA101,3.11,107.0,0.15,0.01
5004,2021-07-07,RA101,4.46,446.0,0.01,0.0
5005,2021-07-08,RA101,3.45,174.0,0.13,0.01
5006,2021-07-09,RA101,5.39,749.0,0.46,0.04
5007,2021-07-10,RA101,3.8,261.0,0.0,0.0
5008,2021-07-11,RA101,3.38,159.0,0.0,0.0
5009,2021-07-12,RA101,4.57,480.0,0.28,0.02
5010,2021-07-13,RA101,5.44,767.0,0.3,0.02
5011,2021-07-14,RA101,4.07,333.0,0.01,0.0
5012,2021-07-15,RA101,3.47,179.0,0.0,0.0
5013,2021-07-16,RA101,3.22,127.0,0.0,0.0
5014,2021-07-17,RA101,6.56,1180.0,0.91,0.08
5015,2021-07-18,RA101,8.52,2040.0,0.05,0.0
5016,2021-07-19,RA101,4.7,521.0,0.0,0.0
5017,2021-07-20,RA101,3.88,282.0,0.0,0.0
5018,2021-07-21,RA101,3.42,168.0,0.05,0.0
5019,2021-07-22,RA101,3.23,129.0,0.0,0.0
5020,2021-07-23,RA101,3.03,94.3,0.0,0.0
5021,2021-07-24,RA101,2.92,77.7,0.0,0.0
5022,2021-07-25,RA101,2.85,68.1,0.07,0.01
5023,2021-07-26,RA101,2.83,65.4,0.0,0.0
5024,2021-07-27,RA101,2.77,57.9,0.0,0.0
5025,2021-07-28,RA101,2.72,52.0,0.0,0.0
5026,2021-07-29,RA101,5.89,926.0,0.31,0.03
5027,2021-07-30,RA101,6.19,1040.0,0.0,0.0
5028,2021-07-31,RA101,4.6,489.0,0.0,0.0
5029,2021-08-01,RA101,4.05,328.0,0.06,0.0
5030,2021-08-02,RA101,3.69,233.0,0.01,0.0
5031,2021-08-03,RA101,3.35,153.0,0.0,0.0
5032,2021-08-04,RA101,3.11,107.0,0.0,0.0
5033,2021-08-05,RA101,2.98,86.5,0.0,0.0
5034,2021-08-06,RA101,2.89,73.5,0.0,0.0
5035,2021-08-07,RA101,2.82,64.2,0.0,0.0
5036,2021-08-08,RA101,3.21,125.0,0.36,0.03
5037,2021-08-09,RA101,2.88,72.1,0.0,0.0
5038,2021-08-10,RA101,4.35,413.0,0.64,0.05
5039,2021-08-11,RA101,4.09,339.0,0.02,0.0
5040,2021-08-12,RA101,3.38,159.0,0.0,0.0
5041,2021-08-13,RA101,3.13,111.0,0.0,0.0
5042,2021-08-14,RA101,2.96,83.5,0.0,0.0
5043,2021-08-15,RA101,2.85,68.1,0.0,0.0
5044,2021-08-16,RA101,2.77,57.9,0.0,0.0
5045,2021-08-17,RA101,2.8,61.6,0.0,0.0
5046,2021-08-18,RA101,2.7,49.8,0.0,0.0
5047,2021-08-19,RA101,6.32,1090.0,1.38,0.12
5048,2021-08-20,RA101,3.42,168.0,0.03,0.0
5049,2021-08-21,RA101,3.05,97.5,0.05,0.0
5050,2021-08-22,RA101,7.79,1700.0,0.44,0.04
5051,2021-08-23,RA101,7.45,1550.0,0.59,0.05
5052,2021-08-24,RA101,6.14,1020.0,0.0,0.0
5053,2021-08-25,RA101,5.06,639.0,0.0,0.0
5054,2021-08-26,RA101,5.05,636.0,0.18,0.02
5055,2021-08-27,RA101,4.7,521.0,0.14,0.01
5056,2021-08-28,RA101,4.44,440.0,0.03,0.0
5057,2021-08-29,RA101,4.07,333.0,0.0,0.0
5058,2021-08-30,RA101,3.56,200.0,0.0,0.0
5059,2021-08-31,RA101,3.26,135.0,0.0,0.0
5060,2021-09-01,RA101,10.28,2960.0,1.22,0.1
5061,2021-09-02,RA101,12.59,4260.0,0.13,0.01
5062,2021-09-03,RA101,10.84,3280.0,0.0,0.0
5063,2021-09-04,RA101,5.6,822.0,0.0,0.0
5064,2021-09-05,RA101,4.87,577.0,0.04,0.0
5065,2021-09-06,RA101,4.53,468.0,0.05,0.0
5066,2021-09-07,RA101,4.07,333.0,0.0,0.0
5067,2021-09-08,RA101,3.59,207.0,0.0,0.0
5068,2021-09-09,RA101,3.81,264.0,0.15,0.01
5069,2021-09-10,RA101,3.45,174.0,0.0,0.0
5070,2021-09-11,RA101,3.27,137.0,0.0,0.0
5071,2021-09-12,RA101,3.15,114.0,0.0,0.0
5072,2021-09-13,RA101,3.14,113.0,0.0,0.0
5073,2021-09-14,RA101,3.09,104.0,0.0,0.0
5074,2021-09-15,RA101,3.04,95.9,0.0,0.0
5075,2021-09-16,RA101,2.99,88.1,0.04,0.0
5076,2021-09-17,RA101,2.95,82.1,0.02,0.0
5077,2021-09-18,RA101,2.92,77.7,0.0,0.0
5078,2021-09-19,RA101,2.89,73.5,0.0,0.0
5079,2021-09-20,RA101,2.87,70.8,0.0,0.0
5080,2021-09-21,RA101,2.81,62.9,0.0,0.0
5081,2021-09-22,RA101,2.79,60.4,0.0,0.0
5082,2021-09-23,RA101,5.68,850.0,1.22,0.1
5083,2021-09-24,RA101,4.38,422.0,0.16,0.01
5084,2021-09-25,RA101,3.36,155.0,0.0,0.0
5085,2021-09-26,RA101,3.11,107.0,0.0,0.0
5086,2021-09-27,RA101,2.98,86.5,0.0,0.0
5087,2021-09-28,RA101,3.2,123.0,0.1,0.01
5088,2021-09-29,RA101,3.08,102.0,0.0,0.0
5089,2021-09-30,RA101,2.91,76.3,0.0,0.0
5090,2021-10-01,RA101,2.85,68.1,0.0,0.0
5091,2021-10-02,RA101,2.82,64.2,0.0,0.0
5092,2021-10-03,RA101,2.8,61.6,0.0,0.0
5093,2021-10-04,RA101,2.79,60.4,0.03,0.0
5094,2021-10-05,RA101,2.93,79.1,0.09,0.01
5095,2021-10-06,RA101,2.82,64.2,0.0,0.0
5096,2021-10-07,RA101,2.79,60.4,0.0,0.0
5097,2021-10-08,RA101,2.77,57.9,0.0,0.0
5098,2021-10-09,RA101,2.76,56.7,0.0,0.0
5099,2021-10-10,RA101,2.93,79.1,0.07,0.01
5100,2021-10-11,RA101,2.92,77.7,0.0,0.0
5101,2021-10-12,RA101,2.8,61.6,0.0,0.0
5102,2021-10-13,RA101,2.77,57.9,0.0,0.0
5103,2021-10-14,RA101,2.74,54.3,0.0,0.0
5104,2021-10-15,RA101,2.73,53.2,0.0,0.0
5105,2021-10-16,RA101,3.08,102.0,0.12,0.01
5106,2021-10-17,RA101,3.38,159.0,0.0,0.0
5107,2021-10-18,RA101,2.84,66.8,0.0,0.0
5108,2021-10-19,RA101,2.76,56.7,0.0,0.0
5109,2021-10-20,RA101,2.71,50.9,0.0,0.0
5110,2021-10-21,RA101,2.7,49.8,0.0,0.0
5111,2021-10-22,RA101,2.69,48.7,0.0,0.0
5112,2021-10-23,RA101,2.69,48.7,0.01,0.0
5113,2021-10-24,RA101,2.69,48.7,0.0,0.0
5114,2021-10-25,RA101,3.05,97.5,0.23,0.02
5115,2021-10-26,RA101,6.96,1350.0,0.64,0.05
5116,2021-10-27,RA101,4.97,610.0,0.04,0.0
5117,2021-10-28,RA101,4.58,483.0,0.0,0.0
5118,2021-10-29,RA101,4.22,375.0,0.33,0.03
5119,2021-10-30,RA101,4.27,390.0,0.1,0.01
5120,2021-10-31,RA101,4.32,404.0,0.26,0.02
5121,2021-11-01,RA101,3.62,215.0,0.0,0.0
5122,2021-11-02,RA101,3.42,168.0,0.02,0.0
5123,2021-11-03,RA101,3.26,135.0,0.0,0.0
5124,2021-11-04,RA101,3.17,118.0,0.0,0.0
5125,2021-11-05,RA101,3.1,106.0,0.0,0.0
5126,2021-11-06,RA101,3.04,95.9,0.0,0.0
5127,2021-11-07,RA101,3.0,89.6,0.0,0.0
5128,2021-11-08,RA101,2.96,83.5,0.0,0.0
5129,2021-11-09,RA101,2.93,79.1,0.0,0.0
5130,2021-11-10,RA101,2.9,74.9,0.01,0.0
5131,2021-11-11,RA101,2.87,70.8,0.0,0.0
5132,2021-11-12,RA101,3.25,133.0,0.11,0.01
5133,2021-11-13,RA101,3.05,97.5,0.09,0.01
5134,2021-11-14,RA101,2.97,85.0,0.04,0.0
5135,2021-11-15,RA101,2.97,85.0,0.02,0.0
5136,2021-11-16,RA101,2.93,79.1,0.0,0.0
5137,2021-11-17,RA101,2.9,74.9,0.0,0.0
5138,2021-11-18,RA101,2.87,70.8,0.04,0.0
5139,2021-11-19,RA101,2.85,68.1,0.02,0.0
5140,2021-11-20,RA101,2.83,65.4,0.0,0.0
5141,2021-11-21,RA101,2.84,66.8,0.01,0.0
5142,2021-11-22,RA101,2.83,65.4,0.02,0.0
5143,2021-11-23,RA101,2.83,65.4,0.0,0.0
5144,2021-11-24,RA101,2.81,62.9,0.0,0.0
5145,2021-11-25,RA101,2.81,62.9,0.0,0.0
5146,2021-11-26,RA101,2.93,79.1,0.06,0.0
5147,2021-11-27,RA101,2.87,70.8,0.0,0.0
5148,2021-11-28,RA101,2.83,65.4,0.0,0.0
5149,2021-11-29,RA101,2.82,64.2,0.0,0.0
5150,2021-11-30,RA101,2.8,61.6,0.0,0.0
5151,2021-12-01,RA101,2.78,59.1,0.03,0.0
5152,2021-12-02,RA101,2.78,59.1,0.02,0.0
5153,2021-12-03,RA101,2.78,59.1,0.0,0.0
5154,2021-12-04,RA101,2.77,57.9,0.01,0.0
5155,2021-12-05,RA101,2.75,55.5,0.0,0.0
5156,2021-12-06,RA101,2.96,83.5,0.15,0.01
5157,2021-12-07,RA101,2.91,76.3,0.0,0.0
5158,2021-12-08,RA101,2.84,66.8,0.02,0.0
5159,2021-12-09,RA101,2.8,61.6,0.0,0.0
5160,2021-12-10,RA101,2.78,59.1,0.0,0.0
5161,2021-12-11,RA101,3.16,116.0,0.26,0.02
5162,2021-12-12,RA101,3.2,123.0,0.0,0.0
5163,2021-12-13,RA101,2.91,76.3,0.0,0.0
5164,2021-12-14,RA101,2.84,66.8,0.0,0.0
5165,2021-12-15,RA101,2.8,61.6,0.0,0.0
5166,2021-12-16,RA101,2.79,60.4,0.0,0.0
5167,2021-12-17,RA101,2.78,59.1,0.0,0.0
5168,2021-12-18,RA101,2.77,57.9,0.05,0.0
5169,2021-12-19,RA101,2.77,57.9,0.02,0.0
5170,2021-12-20,RA101,2.75,55.5,0.0,0.0
5171,2021-12-21,RA101,2.74,54.3,0.0,0.0
5172,2021-12-22,RA101,2.81,62.9,0.04,0.0
5173,2021-12-23,RA101,2.79,60.4,0.0,0.0
5174,2021-12-24,RA101,2.78,59.1,0.0,0.0
5175,2021-12-25,RA101,2.85,68.1,0.01,0.0
5176,2021-12-26,RA101,2.84,66.8,0.0,0.0
5177,2021-12-27,RA101,2.81,62.9,0.07,0.01
5178,2021-12-28,RA101,2.82,64.2,0.04,0.0
5179,2021-12-29,RA101,2.79,60.4,0.06,0.0
5180,2021-12-30,RA101,3.0,89.6,0.07,0.01
5181,2021-12-31,RA101,2.91,76.3,0.0,0.0
5182,2022-01-01,RA101,4.7,521.0,0.4,0.03
5183,2022-01-02,RA101,5.29,715.0,0.02,0.0
5184,2022-01-03,RA101,3.83,269.0,0.0,0.0
5185,2022-01-04,RA101,3.47,179.0,0.0,0.0
5186,2022-01-05,RA101,3.28,139.0,0.04,0.0
5187,2022-01-06,RA101,3.19,122.0,0.0,0.0
5188,2022-01-07,RA101,3.12,109.0,0.09,0.01
5189,2022-01-08,RA101,3.09,104.0,0.0,0.0
5190,2022-01-09,RA101,3.26,135.0,0.05,0.0
5191,2022-01-10,RA101,3.3,143.0,0.0,0.0
5192,2022-01-11,RA101,3.13,111.0,0.0,0.0
5193,2022-01-12,RA101,3.04,95.9,0.0,0.0
5194,2022-01-13,RA101,2.95,82.1,0.0,0.0
5195,2022-01-14,RA101,2.94,80.6,0.0,0.0
5196,2022-01-15,RA101,2.92,77.7,0.0,0.0
5197,2022-01-16,RA101,3.01,91.2,0.23,0.02
5198,2022-01-17,RA101,5.62,829.0,0.27,0.02
5199,2022-01-18,RA101,4.12,347.0,0.0,0.0
5200,2022-01-19,RA101,3.81,264.0,0.0,0.0
5201,2022-01-20,RA101,3.86,277.0,0.21,0.02
5202,2022-01-21,RA101,3.64,220.0,0.0,0.0
5203,2022-01-22,RA101,3.38,159.0,0.0,0.0
5204,2022-01-23,RA101,3.22,127.0,0.0,0.0
5205,2022-01-24,RA101,3.14,113.0,0.0,0.0
5206,2022-01-25,RA101,3.1,106.0,0.0,0.0
5207,2022-01-26,RA101,3.07,101.0,0.0,0.0
5208,2022-01-27,RA101,3.02,92.7,0.0,0.0
5209,2022-01-28,RA101,2.97,85.0,0.02,0.0
5210,2022-01-29,RA101,3.01,91.2,0.04,0.0
5211,2022-01-30,RA101,2.96,83.5,0.0,0.0
5212,2022-01-31,RA101,2.91,76.3,0.0,0.0
5213,2022-02-01,RA101,2.9,74.9,0.0,0.0
5214,2022-02-02,RA101,2.94,80.6,0.0,0.0
5215,2022-02-03,RA101,3.75,249.0,0.07,0.01
5216,2022-02-04,RA101,5.6,822.0,0.09,0.01
5217,2022-02-05,RA101,5.18,678.0,0.0,0.0
5218,2022-02-06,RA101,4.37,419.0,0.0,0.0
5219,2022-02-07,RA101,3.98,308.0,0.03,0.0
5220,2022-02-08,RA101,3.8,261.0,0.02,0.0
5221,2022-02-09,RA101,3.64,220.0,0.0,0.0
5222,2022-02-10,RA101,3.5,186.0,0.0,0.0
5223,2022-02-11,RA101,3.4,163.0,0.0,0.0
5224,2022-02-12,RA101,3.3,143.0,0.0,0.0
5225,2022-02-13,RA101,3.39,161.0,0.06,0.0
5226,2022-02-14,RA101,3.34,151.0,0.0,0.0
5227,2022-02-15,RA101,3.2,123.0,0.0,0.0
5228,2022-02-16,RA101,3.12,109.0,0.0,0.0
5229,2022-02-17,RA101,3.17,118.0,0.08,0.01
5230,2022-02-18,RA101,3.97,306.0,0.12,0.01
5231,2022-02-19,RA101,3.6,210.0,0.01,0.0
5232,2022-02-20,RA101,3.4,163.0,0.0,0.0
5233,2022-02-21,RA101,3.26,135.0,0.0,0.0
5234,2022-02-22,RA101,3.22,127.0,0.05,0.0
5235,2022-02-23,RA101,3.22,127.0,0.0,0.0
5236,2022-02-24,RA101,3.16,116.0,0.0,0.0
5237,2022-02-25,RA101,5.08,645.0,0.33,0.03
5238,2022-02-26,RA101,4.22,375.0,0.0,0.0
5239,2022-02-27,RA101,3.81,264.0,0.0,0.0
5240,2022-02-28,RA101,3.57,202.0,0.0,0.0
5241,2022-03-01,RA101,3.38,159.0,0.0,0.0
5242,2022-03-02,RA101,3.29,141.0,0.0,0.0
5243,2022-03-03,RA101,3.21,125.0,0.02,0.0
5244,2022-03-04,RA101,3.14,113.0,0.0,0.0
5245,2022-03-05,RA101,3.08,102.0,0.0,0.0
5246,2022-03-06,RA101,3.05,97.5,0.03,0.0
5247,2022-03-07,RA101,3.13,111.0,0.09,0.01
5248,2022-03-08,RA101,3.1,106.0,0.0,0.0
5249,2022-03-09,RA101,3.72,241.0,0.13,0.01
5250,2022-03-10,RA101,3.59,207.0,0.0,0.0
5251,2022-03-11,RA101,3.31,145.0,0.0,0.0
5252,2022-03-12,RA101,4.3,398.0,0.2,0.02
5253,2022-03-13,RA101,3.78,256.0,0.0,0.0
5254,2022-03-14,RA101,3.54,195.0,0.0,0.0
5255,2022-03-15,RA101,3.38,159.0,0.0,0.0
5256,2022-03-16,RA101,3.3,143.0,0.0,0.0
5257,2022-03-17,RA101,3.41,166.0,0.08,0.01
5258,2022-03-18,RA101,3.42,168.0,0.0,0.0
5259,2022-03-19,RA101,3.29,141.0,0.08,0.01
5260,2022-03-20,RA101,3.29,141.0,0.0,0.0
5261,2022-03-21,RA101,3.21,125.0,0.0,0.0
5262,2022-03-22,RA101,3.13,111.0,0.0,0.0
5263,2022-03-23,RA101,3.08,102.0,0.02,0.0
5264,2022-03-24,RA101,3.96,303.0,0.15,0.01
5265,2022-03-25,RA101,4.16,358.0,0.22,0.02
5266,2022-03-26,RA101,3.94,298.0,0.01,0.0
5267,2022-03-27,RA101,3.72,241.0,0.01,0.0
5268,2022-03-28,RA101,3.48,181.0,0.0,0.0
5269,2022-03-29,RA101,3.31,145.0,0.0,0.0
5270,2022-03-30,RA101,3.22,127.0,0.0,0.0
5271,2022-03-31,RA101,3.15,114.0,0.06,0.0
5272,2022-04-01,RA101,3.99,311.0,0.14,0.01
5273,2022-04-02,RA101,3.4,163.0,0.0,0.0
5274,2022-04-03,RA101,3.54,195.0,0.11,0.01
5275,2022-04-04,RA101,3.47,179.0,0.0,0.0
5276,2022-04-05,RA101,3.28,139.0,0.04,0.0
5277,2022-04-06,RA101,5.69,854.0,0.18,0.02
5278,2022-04-07,RA101,5.78,886.0,0.39,0.03
5279,2022-04-08,RA101,6.34,1100.0,0.06,0.0
5280,2022-04-09,RA101,4.66,508.0,0.02,0.0
5281,2022-04-10,RA101,4.2,370.0,0.0,0.0
5282,2022-04-11,RA101,3.85,274.0,0.0,0.0
5283,2022-04-12,RA101,3.68,230.0,0.03,0.0
5284,2022-04-13,RA101,3.46,177.0,0.0,0.0
5285,2022-04-14,RA101,4.18,364.0,0.07,0.01
